metadata_decision,crawl_rescue,review_reason,score,title,source,date,url,query_family,query_id,product_hits,adulteration_hits,enforcement_hits,india_hits,exclude_hits,query_used
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,FSSAI launches 'Food Safety on Wheels' in Telangana,etemaaddaily.com,2022-02-12,https://www.en.etemaaddaily.com/world/hyderabad/fssai-launches-food-safety-on-wheels-in-telangana:108342,boolean,boolean_core_oils_fraud,,,food safety; fssai,fssai; hyderabad; telangana,world,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Food safety in focus in city, Mohali",indiatimes.com,2022-08-10,https://timesofindia.indiatimes.com/city/chandigarh/food-safety-in-focus-in-city-mohali/articleshow/93468540.cms,boolean,boolean_core_oils_fraud,,,food safety,chandigarh; india,us,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,From North Atlantic To Palampur: How Merchant Navy Officer Rikshit Chauhan Survived Weeks In Custody After US Seized Russian Oil Tanker,newsx.com,2026-02-01,https://www.newsx.com/india/from-north-atlantic-to-palampur-how-merchant-navy-officer-rikshit-chauhan-survived-weeks-in-custody-after-us-seized-russian-oil-tanker-157520/,proximity,proximity_oil_seized,,,seize; seized,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,GHMC Food Safety team inspects Pizza outlets,etemaaddaily.com,2025-09-23,https://www.en.etemaaddaily.com/world/hyderabad/ghmc-food-safety-team-inspects-pizza-outlets:182073,proximity,proximity_oil_seized,,,food safety,hyderabad,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: global,-1,Global Experts Unveil Antibiotic Regulation for Food Safety,newkerala.com,2025-09-27,https://www.newkerala.com/news/o/proper-regulation-key-correct-antibiotic-use-boost-food-safety-955,boolean,boolean_core_oils_fraud,,,food safety,kerala,global,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: diesel,-1,Goa plans to recycle used cooking oil into biodiesel,indiatimes.com,2026-05-18,https://timesofindia.indiatimes.com/city/goa/goa-plans-to-recycle-used-cooking-oil-into-biodiesel/articleshow/131161039.cms,boolean,boolean_core_oils_fraud,cooking oil,,,goa; india,diesel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Gujarat Police Seize Methamphetamine Worth Over Rs Over 14 Crore,republicworld.com,2026-06-03,https://www.republicworld.com/india/gujarat-police-seize-methamphetamine-worth-over-rs-over-14-crore-2026-06-03-126825,proximity,proximity_oil_seized,,,seize,gujarat; india,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,"Gulf crisis: Iran seeks return of 3 tankers seized by India in return for Hormuz safe passage, says report",indiatimes.com,2026-03-16,https://timesofindia.indiatimes.com/world/middle-east/gulf-crisis-iran-seeks-return-of-3-tankers-seized-by-india-in-return-for-hormuz-safe-passage-says-report/articleshow/129610205.cms,proximity,proximity_oil_seized,,,seize; seized,india,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Himachal Merchant Navy Officer Among 3 Indians Aboard Oil Tanker Seized By US, Family Seeks Help",news18.com,2026-01-11,https://www.news18.com/india/himachal-merchant-navy-officer-among-3-indians-aboard-oil-tanker-seized-by-us-family-seeks-help-ws-kl-9824027.html,proximity,proximity_oil_seized,,,seize; seized,himachal; india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Himachal: Palampur man among 3 Indians on Russian-flagged tanker seized by US,hindustantimes.com,2026-01-11,https://www.hindustantimes.com/cities/chandigarh-news/himachal-palampur-man-among-3-indians-on-russian-flagged-tanker-seized-by-us-101768067240612.html,proximity,proximity_oil_seized,,,seize; seized,chandigarh; himachal; india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: pakistan,-1,How Iran-linked oil tanker seized by India went dark after entering Pak's sea zone,indiatoday.in,2026-02-20,https://www.indiatoday.in/india/story/how-iran-linked-oil-tankers-seized-by-india-went-dark-after-entering-pakistans-sea-zone-2871376-2026-02-20?utm_source=rss,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,pakistan,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,IRGC claims victory in Hormuz? Iran seizes oil tanker in Strait of Hormuz as US Navy's MQ-4C watches,hindustantimes.com,2025-11-14,https://www.hindustantimes.com/videos/irgc-claims-victory-in-hormuz-iran-seizes-oil-tanker-in-strait-of-hormuz-as-us-navys-mq-4c-watches-101763137410810.html,proximity,proximity_oil_seized,,,seize,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: import,-1,Importance of food safety and hygiene: 9 key guidelines for school level kitchens under Mid-Day Meal Scheme,indiatimes.com,2026-04-17,https://timesofindia.indiatimes.com/life-style/food-news/importance-of-food-safety-and-hygiene-9-key-guidelines-for-school-level-kitchens-under-mid-day-meal-scheme/photostory/130326322.cms,boolean,boolean_core_oils_fraud,,,food safety,india,import,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,India Iran Tanker Seizure 2026: Strategic Shift?,thehindu.com,2026-03-02,https://frontline.thehindu.com/world-affairs/india-iran-tanker-seizure-2026/article70695058.ece,proximity,proximity_oil_seized,,,seizure,india; indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,"India Seeks Hormuz Safe Passage, Tehran Asks For Return Of Seized Tankers",republicworld.com,2026-03-16,https://www.republicworld.com/business/india-seeks-hormuz-safe-passage-tehran-asks-for-return-of-seized-tankers,proximity,proximity_oil_seized,,,seize; seized,india,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,India Seizes Three Iran-Linked And US-Sanctioned Tankers,etemaaddaily.com,2026-02-17,https://www.en.etemaaddaily.com/world/national/india-seizes-three-iran-linked-and-us-sanctioned-tankers:189877,proximity,proximity_oil_seized,,,seize,india,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"India Seizes Three Iran-Linked, US-Sanctioned Tankers: Report",deccanchronicle.com,2026-02-17,https://www.deccanchronicle.com/nation/current-affairs/india-seizes-three-iran-linked-us-sanctioned-tankers-report-1937811,proximity,proximity_oil_seized,,,seize,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India Tanker Seizure: India Seized Iran-linked Tankers,deccanherald.com,2026-02-17,https://www.deccanherald.com/india/india-seized-three-iran-linked-us-sanctioned-tankers-reports-3901117,proximity,proximity_oil_seized,,,seize; seized; seizure,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India Tanker Seizure: India Seizes Iran-linked Tankers,deccanherald.com,2026-02-17,https://www.deccanherald.com/india/india-seizes-three-iran-linked-us-sanctioned-tankers-source-3901117,proximity,proximity_oil_seized,,,seize; seizure,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,India Urges Iran To Grant Consular Access To 16 Crew Members Of Seized Oil Tanker,news18.com,2026-01-17,https://www.news18.com/world/india-urges-iran-to-grant-consular-access-to-16-crew-members-of-seized-oil-tanker-ws-el-9839398.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India intercepts US-sanctioned Iran-linked tankers in Mumbai raid: Report,india.com,2026-02-17,https://zeenews.india.com/india/india-intercepts-us-sanctioned-iran-linked-tankers-in-mumbai-raid-report-3017853.html,proximity,proximity_oil_seized,,,raid,india; indian_source; mumbai,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India seizes 3 Iran-linked US-sanctioned tankers,rediff.com,2026-02-17,https://www.rediff.com/news/report/india-seizes-3-iran-linked-us-sanctioned-tankers/20260217.htm,proximity,proximity_oil_seized,,,seize,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,India seizes 3 US-sanctioned ships linked to Iran near Mumbai: Report,indiatoday.in,2026-02-17,https://www.indiatoday.in/world/story/india-seized-three-us-sanctioned-iran-linked-oil-tankers-near-mumbai-says-report-2869337-2026-02-17?utm_source=rss,proximity,proximity_oil_seized,,,seize; seized,india; indian_source; mumbai,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India seizes US-sanctioned tanker ships linked to Iran in Mumbai: Report,hindustantimes.com,2026-02-17,https://www.hindustantimes.com/india-news/india-seizes-us-sanctioned-tanker-ships-linked-to-iran-in-mumbai-report-101771305798586.html,proximity,proximity_oil_seized,,,seize,india; indian_source; mumbai,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Indian Coast Guard seizes three Iran-linked US-sanctioned tankers,thehindu.com,2026-02-17,https://www.thehindu.com/news/national/indian-coast-guard-seizes-three-iran-linked-us-sanctioned-tankers/article70641544.ece,proximity,proximity_oil_seized,,,seize,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Indian Nationals Among 28 Crew Members On Russia-Flagged Oil Tanker Seized By US: Report,freepressjournal.in,2026-01-08,https://www.freepressjournal.in/world/indian-nationals-among-28-crew-members-on-russia-flagged-oil-tanker-seized-by-us-report,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Indian Nationals Freed From Russia-Flagged Tanker Seized By US Forces In North Atlantic,news18.com,2026-01-12,https://www.news18.com/india/indian-nationals-freed-from-russia-flagged-tanker-seized-by-us-9826220.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Indian coastal authorities 'seize' 3 US-sanctioned oil tankers linked to Iran,indiatimes.com,2026-02-17,https://timesofindia.indiatimes.com/india/indian-coastal-authorities-seize-3-us-sanctioned-oil-tankers-linked-to-iran/articleshow/128437223.cms,proximity,proximity_oil_seized,,,seize,india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Indian crew among detained after US seizes Russian-flagged oil tanker in Atlantic,uniindia.com,2026-01-11,http://www.uniindia.com/indian-crew-among-detained-after-us-seizes-russian-flagged-oil-tanker-in-atlantic/north/news/3702492.html,proximity,proximity_oil_seized,,,seize,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: fuel,-1,"Indians Stock Up Cooking Oil, Fuel Fearing Shortages Amid Ukraine War",ndtv.com,2022-03-07,https://www.ndtv.com/india-news/indians-stock-up-cooking-oil-fuel-fearing-shortages-amid-ukraine-war-2809147,boolean,boolean_core_oils_fraud,cooking oil,,,india; indian_source,fuel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: fuel,-1,"Indians stock up cooking oil, fuel, fearing shortages amid Ukraine war",indiatimes.com,2022-03-08,https://economictimes.indiatimes.com/news/economy/indicators/indians-stock-up-cooking-oil-fuel-fearing-shortages-amid-ukraine-war/articleshow/90064569.cms,boolean,boolean_core_oils_fraud,cooking oil,,,india,fuel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: fuel,-1,"Indians stock up cooking oil, fuel, fearing shortages amid Ukraine war",business-standard.com,2022-03-08,https://www.business-standard.com/article/economy-policy/indians-stock-up-cooking-oil-fuel-fearing-shortages-amid-ukraine-war-122030701292_1.html,boolean,boolean_core_oils_fraud,cooking oil,,,india; indian_source,fuel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,India’s oil smuggling bust rekindles focus on Iran’s seizure of tanker with Indian crew,india.com,2026-02-09,https://zeenews.india.com/india/india-s-oil-smuggling-bust-rekindles-focus-on-iran-s-seizure-of-tanker-with-indian-crew-3015202.html,proximity,proximity_oil_seized,,,seizure,india; indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: diesel,-1,Initiative to collect and convert used cooking oil into bio diesel launched,thehindu.com,2021-07-09,https://www.thehindu.com/news/cities/Tiruchirapalli/initiative-to-collect-and-convert-used-cooking-oil-into-bio-diesel-launched/article35238295.ece,boolean,boolean_core_oils_fraud,cooking oil,,,indian_source; tiruchi; tiruchirapalli,diesel,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Iran calls US tanker seizures 'piracy on high seas' as 3.8 million barrels of oil intercepted,businesstoday.in,2026-04-28,https://www.businesstoday.in/world/story/iran-calls-us-tanker-seizures-piracy-on-high-seas-as-38-million-barrels-of-oil-intercepted-527691-2026-04-28,proximity,proximity_oil_seized,,,seizure,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Iran rejects link to three US-sanctioned tankers seized by India off Mumbai coast: Report,livemint.com,2026-02-17,https://www.livemint.com/news/india/india-seizes-three-iran-linked-us-sanctioned-tankers-off-mumbai-coast-nioc-rejects-link-report-11771292918586.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source; mumbai,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Iran seizes 2 foreign oil tankers in Persian Gulf ahead of talks with US, 15 crew members in custody",livemint.com,2026-02-06,https://www.livemint.com/news/world/iran-seizes-2-foreign-oil-tankers-in-persian-gulf-ahead-of-talks-with-us-15-crew-members-in-custody-11770349598981.html,proximity,proximity_oil_seized,,,seize,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Iran seizes an oil tanker in the Strait of Hormuz,newindianexpress.com,2025-12-26,https://www.newindianexpress.com/world/2025/Dec/26/iran-seizes-an-oil-tanker-in-the-strait-of-hormuz,proximity,proximity_oil_seized,,,seize,india; indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Iran seizes tanker in Strait of Hormuz, U.S. official says; tensions remain high in region",thehindu.com,2025-11-14,https://www.thehindu.com/news/international/iran-seizes-tanker-in-strait-of-hormuz-us-official-says-tensions-remain-high-in-region/article70279632.ece,proximity,proximity_oil_seized,,,seize,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,"Iran seizes tanker in Strait of Hormuz, US official says, as tensions remain high in region",hindustantimes.com,2025-11-14,https://www.hindustantimes.com/world-news/iran-seizes-tanker-in-strait-of-hormuz-us-official-says-as-tensions-remain-high-in-region-101763118022234.html,proximity,proximity_oil_seized,,,seize,indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Iran seizes two foreign oil tankers in Persian Gulf over smuggling claims,indiatoday.in,2026-02-06,https://www.indiatoday.in/world/story/irans-revolutionary-guard-seizes-two-foreign-oil-tankers-in-persian-gulf-over-smuggling-claims-2863861-2026-02-06?utm_source=rss,proximity,proximity_oil_seized,,,seize,india; indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Iran's bold Hormuz u-turn arm-twists Trump: Will seized ship backfire as oil skyrockets to $95?,hindustantimes.com,2026-04-21,https://www.hindustantimes.com/videos/world-news/irans-bold-hormuz-u-turn-arm-twists-trump-will-seized-ship-backfire-as-oil-skyrockets-to-95-101776717474378.html,proximity,proximity_oil_seized,,,seize; seized,indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: pakistan; world,-1,"Iran-Linked Oil Tanker Seized By India Spent 8 Days In Pakistan Waters, Went Dark For Hours",news18.com,2026-02-21,https://www.news18.com/world/iranian-oil-tanker-seized-by-icg-spent-8-days-in-pakistan-waters-went-dark-for-hours-ws-l-9921031.html,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,pakistan; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Iran-US War News Live Updates: US says it seized another tanker associated with smuggling Iranian oil,indianexpress.com,2026-04-23,https://indianexpress.com/article/world/united-states-iran-war-news-live-updates-lebanon-israel-trump-peace-talks-10651366/,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: pakistan,-1,"Iranian Tanker Seized By India Spent Days In Pak Waters, Went Dark For Hours",ndtv.com,2026-02-20,https://www.ndtv.com/india-news/iranian-tanker-seized-by-india-spent-days-in-pakistan-waters-went-dark-for-hours-11115328,proximity,proximity_oil_seized,,,seize; seized,india; indian_source,pakistan,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: hair oil,-1,Is coconut oil hair oil or edible oil? Supreme Court solves old puzzle,indiatimes.com,2024-12-19,https://timesofindia.indiatimes.com/india/is-coconut-oil-hair-oil-or-edible-oil-supreme-court-solves-old-puzzle/articleshow/116449605.cms,proximity,proximity_edible_oil_food_safety,coconut oil; edible oil,,,india,hair oil,"(""edible oil food safety""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"MP minister accused of creating ruckus at eatery; went for inspection, he says",hindustantimes.com,2025-05-05,https://www.hindustantimes.com/india-news/mp-minister-accused-of-creating-ruckus-at-eatery-went-for-inspection-he-says-101746435047518.html,proximity,proximity_oil_sample_failed,,,inspection,india; indian_source,us,"(""oil sample failed""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Madhya Pradesh minister accused of creating ruckus at eatery; went for inspection, he says",indianexpress.com,2025-05-05,https://indianexpress.com/article/india/madhya-pradesh-minister-restaurant-inspection-9984452/,proximity,proximity_oil_sample_failed,,,inspection,india; indian_source; madhya pradesh,us,"(""oil sample failed""~10 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Maduro dials Putin to arm twist Trump as US prepares to seize more tankers off Venezuela's coast?,hindustantimes.com,2025-12-12,https://www.hindustantimes.com/geopolitics/maduro-dials-putin-to-arm-twist-trump-as-us-prepares-to-seize-more-tankers-off-venezuelas-coast-101765542322789.html,proximity,proximity_oil_seized,,,seize,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,Maduro raid: Trump says US used secret weapon to disable Venezuelan defences,siasat.com,2026-01-26,https://www.siasat.com/maduro-raid-trump-says-us-used-secret-weapon-to-disable-venezuelan-defences-3331437/,proximity,proximity_oil_seized,,,raid,indian_source,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,Maduro slams U.S. ‘Pirates’ after sanctioned tanker seizure near Venezuela,hindustantimes.com,2025-12-12,https://www.hindustantimes.com/world-news/maduro-slams-u-s-pirates-after-sanctioned-tanker-seizure-near-venezuela-101765508909000.html,proximity,proximity_oil_seized,,,seizure,indian_source,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no adulteration/enforcement signal | excluded context: paneer,-1,"Maharashtra Minister Vikhe Patil Claims Paneer In Hotels Made From Vegetable Oil, Raises Alarm Over Quality",freepressjournal.in,2025-02-11,https://www.freepressjournal.in/mumbai/maharashtra-minister-vikhe-patil-claims-paneer-in-hotels-made-from-vegetable-oil-raises-alarm-over-quality,boolean,boolean_core_oils_fraud,vegetable oil,,,indian_source; maharashtra; mumbai,paneer,"((""edible oil"" OR ""cooking oil"" OR ""vegetable oil"" OR ""refined oil"" OR ""loose oil"" OR ""loose edible oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: world,-1,"Man arrested for drug peddling in Hyderabad, hash oil seized",etemaaddaily.com,2025-11-07,https://www.en.etemaaddaily.com/world/hyderabad/man-arrested-for-drug-peddling-in-hyderabad-hash-oil-seized:184251,proximity,proximity_oil_seized,,,seize; seized,hyderabad,world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Marinera crisis: Merchant navy officer caught up in US seizure of Russian tanker; wedding date looms, kin seek PM's help",indiatimes.com,2026-01-12,https://timesofindia.indiatimes.com/city/shimla/himachal-merchant-navy-officer-among-crew-on-russian-tanker-seized-by-us-kin-seeks-pm-modis-help-for-his-safe-return/articleshow/126478008.cms,proximity,proximity_oil_seized,,,seize; seized; seizure,himachal; india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us; world,-1,Max Americana: US seizes Russian-flagged oil tanker in Europe while turning heat on icy Greenland,indiatimes.com,2026-01-07,https://timesofindia.indiatimes.com/world/us/max-americana-us-seizes-russian-flagged-oil-tanker-in-europe-while-turning-heat-on-icy-greenland/articleshow/126393070.cms,proximity,proximity_oil_seized,,,seize,india,us; world,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
confirm_metadata_drop,0,no edible-oil product signal | excluded context: us,-1,"Merchant Navy Officer Rikshit Chauhan From Himachal Among Three Indians On Russian Tanker Seized By US, Family Appeals For Help After Losing Connectivity",newsx.com,2026-01-12,https://www.newsx.com/viral-news/merchant-navy-officer-rikshit-chauhan-from-himachal-among-three-indians-on-russian-tanker-seized-by-us-family-appeals-for-help-after-losing-connectivity-145345/,proximity,proximity_oil_seized,,,seize; seized,himachal; india,us,"(""oil seized""~8 AND language:en) AND NOT (ghee OR vanaspati)"
