audit_decision,audit_label,audit_confidence,audit_reason,audit_evidence,final_label,title,source,date,url,oil_role,reason,evidence_phrase,llm_label,llm_reason,edible_oil_terms,adulteration_action_terms,negative_terms,word_count
rescue_review,relevant,1.0,palm oil is itself the adulterated/fake/spurious/unsafe/misbranded/seized or failed-sample food product,"The move by the world's biggest palm oil producer to ban exports from Thursday will increase prices of all major edible oils including palm oil, soyoil, sunflower oil and rapeseed oil",irrelevant,Explained: Indonesia’s surprise palm oil export ban and its impact on consumers of India,oneindia.com,2022-04-26,https://www.oneindia.com/india/explained-indonesia-s-surprise-palm-oil-export-ban-and-its-impact-on-consumers-of-india-3400727.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"nt in India annually, had announced to ban exports till further notice apparently to contain edible oil prices in their domestic market. Why did Indonesia ban palm oil exports? Indonesia's decision to halt exports is driven by the political situation",,,edible oil; soybean oil; palm oil; sunflower oil,,oil prices; edible oil prices; oil imports; oil exports; inflation,493
confirm_reject,irrelevant,1.0,"The article discusses edible oil prices and import issues due to Indonesia's export curbs, but does not mention any adulteration or safety concerns with specific edible oils.","India imports around 13-13.5 million tonnes of edible oils, of which around 8-8.5 million tonnes (around 63 per cent) is palm oil.",irrelevant,"Oil’s Not Well With Palm And Sunflower As Indonesia’s Export Curbs Sets Off Alarm Bells Over Price Hikes, Inflation",swarajyamag.com,2022-04-27,https://swarajyamag.com/news-brief/oils-not-well-with-palm-and-sunflower-as-indonesias-export-curbs-sets-off-alarm-bells-over-price-hikes-inflation,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"larm Bells Over Price Hikes, Inflation India may be staring at a possible sharp elevation in edible oil prices in India with Indonesia, world’s largest producer of palm oil, planning an export ban on palm oil which alongwith its derivative products a",,,edible oil; palm oil; sunflower oil; vegetable oil,,oil prices; edible oil prices; oil imports; oil exports; inflation,627
confirm_reject,irrelevant,1.0,"article discusses export ban of crude palm oil, not adulteration or safety issues related to edible oils","The announcement coming around noon in Jakarta time from the country’s Coordinating Minister for Economic Affairs, Airlangga Hartarto, saw crude palm oil July contracts soaring by 10 per cent past 7,000 Malaysian ringgits to 7,001 a tonne (₹1.23 lakh) on Bursa Malaysia Derivatives.",irrelevant,Indonesian U-turn: Export ban will cover crude palm oil,thehindubusinessline.com,2022-04-27,https://www.thehindubusinessline.com/economy/agri-business/indonesian-u-turn-export-ban-will-cover-crude-palm-oil/article65360776.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"ng oil. The ban will come into effect from Thursday (April 28) and will last until domestic cooking oil prices ease, which some Indian buyers see as short-term. ‘Short-term affair’ “We don’t estimate this ban to be long-term. Therefore, the market wi",,,edible oil; cooking oil; refined oil; palm oil; sunflower oil,,oil prices; edible oil prices; import duty,614
confirm_reject,irrelevant,0.8,"article discusses export ban and price regulation of crude palm oil, but does not mention adulteration or safety issues",The government has imposed a policy on bulk cooking oil.,irrelevant,"Indonesia ban on crude, RBD palm oil ‘temporary’",thehindubusinessline.com,2022-04-28,https://www.thehindubusinessline.com/economy/agri-business/indonesia-ban-on-crude-rbd-palm-oil-temporary/article65363550.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"e policy. He further said the implementation of the export ban will continue until the bulk cooking oil price reaches 14,000 Indonesian rupiah (approximately ₹74) per litre in all regions across Indonesia. The export ban also aims to ensure that CPO",,,cooking oil; palm oil,,oil price; futures; palm oil futures,442
confirm_reject,irrelevant,1.0,"article discusses palm oil export ban and its impact on edible oils prices, but does not mention adulteration of any specific edible oil","The wholesale ban of palm oil, however, does not make sense as it fetches $3-4 billion revenue every month to Jakarta.",irrelevant,What forced Indonesia’s flip-flop on crude palm oil export ban,thehindubusinessline.com,2022-04-28,https://www.thehindubusinessline.com/economy/agri-business/what-forced-indonesias-flip-flop-on-crude-palm-oil-export-ban/article65362703.ece,adulterated_product,"LLM reading: article discusses palm oil export ban and its impact on edible oils prices, but does not mention adulteration of any specific edible oil","The wholesale ban of palm oil, however, does not make sense as it fetches $3-4 billion revenue every month to Jakarta.",irrelevant,"article discusses palm oil export ban and its impact on edible oils prices, but does not mention adulteration of any specific edible oil",mustard oil; palm oil; groundnut oil; sunflower oil,banned,,738
confirm_reject,irrelevant,1.0,article does not mention edible oil or any related adulteration incident,,irrelevant,India s Edible Oil Position Comfortable Amid Indonesian Ban Centre,businessworld.in,2022-05-02,https://www.businessworld.in/article/India-s-Edible-Oil-Position-Comfortable-Amid-Indonesian-Ban-Centre-/02-05-2022-427268,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,India s Edible Oil Position Comfortable Amid Indonesian Ban Centre Former Uttar Pradesh Chief Secretary and author Alok Ranjan argues that India’s development,,,edible oil,,,682
confirm_reject,irrelevant,1.0,"article discusses export ban and import prices of crude and RBD palm oil, but does not mention adulteration or safety issues with edible oils","India imports about 6.5 lakh tonnes (lt) of palm oil a month from Indonesia, Malaysia, Thailand and other countries.",irrelevant,"‘Indonesia may lift ban on crude, RBD palm oil export by month-end’",thehindubusinessline.com,2022-05-11,https://www.thehindubusinessline.com/economy/agri-business/indonesia-may-lift-ban-on-crude-rbd-palm-oil-export-by-month-end/article65403325.ece,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"deodorised) palm oil by the end of this month. During a presentation on India’s ability to meet its edible oil requirement, at the Globoil International 2022 organised in Dubai by Tefla’s under the patronage of SEA, BV Mehta, Executive Director of SE",,,edible oil; palm oil; groundnut oil; sunflower oil; rice bran oil,,,485
confirm_reject,irrelevant,1.0,"article is about palm oil export ban and its impact on farmers, but does not mention adulteration of edible oil","Indonesia, the world's top palm oil exporter, on April 28 halted shipments of crude palm oil and some of its derivative products to control soaring prices of domestic cooking oil",irrelevant,Indonesian farmers protest against rising cost of palm oil export ban,thehindubusinessline.com,2022-05-17,https://www.thehindubusinessline.com/economy/agri-business/indonesian-farmers-protest-against-rising-cost-of-palm-oil-export-ban/article65424063.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"Widodo imposed the export ban on palm oil after earlier policies failed to control domestic cooking oil prices. Jokowi, as the president is popularly known, said the need for affordable food trumped revenue concerns and the ban would be lifted only a",,,cooking oil; palm oil; vegetable oil,,oil prices,621
confirm_reject,irrelevant,1.0,The article is about palm oil export ban and does not mention anything about adulteration or safety issues related to edible oils.,Indonesia To Lift Palm Oil Export Ban From Monday,irrelevant,Indonesia To Lift Palm Oil Export Ban From Monday,businessworld.in,2022-05-19,https://www.businessworld.in/article/Indonesia-To-Lift-Palm-Oil-Export-Ban-From-Monday-/19-05-2022-429479,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Indonesia To Lift Palm Oil Export Ban From Monday Former Uttar Pradesh Chief Secretary and author Alok Ranjan argues that India’s development journey must move beyond,,,palm oil,,,682
confirm_reject,irrelevant,1.0,"article is about palm oil export ban, not adulteration or safety of palm oil itself",Indonesia halted shipments of crude palm oil and some of its derivative products in a bid to control soaring prices of domestic cooking oil,irrelevant,Indonesia to lift ban on palm oil exports from May 23,freepressjournal.in,2022-05-19,https://www.freepressjournal.in/business/indonesia-to-lift-ban-on-palm-oil-exports-from-may-23,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"Indonesia to lift ban on palm oil exports from May 23 Indonesia will lift its ban on palm oil exports next week, President Joko Widodo said Thursday, relieving pressure on the globa",,,cooking oil; palm oil; rice bran oil; cottonseed oil; vegetable oil,,oil exports,364
rescue_review,relevant,1.0,palm oil is mentioned as the adulterated/fake/spurious/unsafe food product,"The archipelago nation issued the ban last month to secure supplies of the commodity, used in a range of goods from chocolate spreads to cosmetics, in the face of a domestic shortage.",irrelevant,Indonesia to lift ban on palm oil exports from 23rd May,newindianexpress.com,2022-05-19,https://www.newindianexpress.com/world/2022/may/19/indonesia-to-lift-ban-on-palm-oil-exports-from-23rd-may-2455510.html,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"Indonesia to lift ban on palm oil exports from 23rd May JAKARTA: Indonesia will lift its ban on palm oil exports next week, President Joko Widodo said Thursday, relieving pressure o",,,cooking oil; palm oil; vegetable oil,,oil exports; commodity,503
rescue_review,relevant,1.0,palm oil is itself the adulterated/fake/spurious/unsafe/misbranded/seized/failed-sample food product,"Indonesia will lift the ban on exports of crude palm oil (CPO) and refined, bleached deodorised (RBD) palm oil from May 23",irrelevant,"With storages overflowing, Indonesia to lift palm oil export ban from May 23",thehindubusinessline.com,2022-05-19,https://www.thehindubusinessline.com/economy/agri-business/indonesia-to-lift-palm-oil-export-ban-from-may-23/article65430548.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"d (RBD) palm oil from May 23, providing much relief to countries such as India from soaring cooking oil prices. Indonesian President Joko Widodo announced on Thursday to lift the ban after imposing it almost a month ago. It had resulted in CPO future",,,edible oil; cooking oil; palm oil; sunflower oil,,oil prices; edible oil prices; futures,584
confirm_reject,irrelevant,1.0,"article discusses palm oil export ban and domestic market obligation (DMO) policy, but does not mention adulteration of edible oils",Indonesia’s move had come in the wake of Malaysia making headway in the export market after the ban.,irrelevant,Indonesia’s move to revoke palm oil export ban comes with a rider,thehindubusinessline.com,2022-05-20,https://www.thehindubusinessline.com/economy/agri-business/indonesias-move-to-revoke-palm-oil-export-ban-comes-with-a-rider/article65439370.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"to sell cooking oil at discount. The move follows the Widodo government’s failure to reduce cooking oil prices to 14,000 rupiah (₹74) when it imposed the ban on April 28. Though Hartarto said the DMO policy would be implemented while revoking the ban",,,edible oil; cooking oil; mustard oil; palm oil; groundnut oil; sunflower oil,,oil prices; edible oil prices; oil exports; inflation,745
confirm_reject,irrelevant,0.8,edible oil price/import/business story with no adulteration incident,"palm oil prices have increased by 4.5 per cent on Bursa Malaysia Derivatives (BMD) Exchange till now since May 19 when Indonesia announced revoking its ban on the export of crude palm oil (CPO) and refined, bleached deodorised (RBD) palm oil as shipments are yet to begin.",irrelevant,Palm oil price rallies as Indonesia dilly-dallies on revoking export ban ,thehindubusinessline.com,2022-05-27,https://www.thehindubusinessline.com/economy/agri-business/palm-oil-price-rallies-as-indonesia-dilly-dallies-on-revoking-export-ban/article65466888.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,Palm oil price rallies as Indonesia dilly-dallies on revoking export ban Palm oil prices have increased by 4.5 per cent on Bursa Malaysia Derivatives (BMD) Exchange till now since May 19 when Indonesia announced revoking its ban,,,edible oil; cooking oil; palm oil; sunflower oil,,oil prices; oil price; oil exports; commodity,651
confirm_reject,irrelevant,1.0,"article discusses palm oil imports and prices, but does not mention adulteration or any safety issues",palm oil exports in May were their highest in seven months,irrelevant,Palm oil imports surge to seven-month high in May despite Indonesia's ban,thehindu.com,2022-06-07,https://www.thehindu.com/business/Economy/indian-palm-oil-imports-surge-in-may-despite-indonesia-ban/article65502961.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"her purchases by India, the world's biggest importer of vegetable oil, could support Malaysian palm oil prices, which are trading near a record high. The country imported 660,000 tonnes of palm oil in May, up from 572,508 tonnes in April, according t",,,palm oil; sunflower oil; vegetable oil,,oil prices; oil imports; oil exports; commodity,297
confirm_reject,irrelevant,1.0,"article discusses palm oil import ban and its effects on consumers, but does not mention adulteration or safety issues with the oil itself",The retail prices of coconut oil and palm oil are almost equal now in the State.,irrelevant,Ban on palm oil import through Kerala ports bleeds consumers       ,thehindu.com,2022-06-07,https://www.thehindu.com/news/national/kerala/ban-on-palm-oil-import-through-kerala-ports-bleeds-consumers/article65504468.ece,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Ban on palm oil import through Kerala ports bleeds consumers The ban on import of palm oil through Kerala ports, introduced to lift the sagging fortunes of",,,palm oil; coconut oil,,,389
rescue_review,relevant,1.0,edible oil theft,truckload of oil from a soya company,irrelevant,Sonkatch: Five arrested for Rs 60L edible oil theft,freepressjournal.in,2022-07-21,https://www.freepressjournal.in/indore/sonkatch-five-arrested-for-rs-60l-edible-oil-theft,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Sonkatch: Five arrested for Rs 60L edible oil theft Sonkatch (Madhya Pradesh): Sonkatch police in Dewas district arrested five accused with edible oil worth Rs 60 lakh stolen on July 9.,,,edible oil,,,215
confirm_reject,irrelevant,1.0,"coconut oil is mentioned as a product to be banned due to import issues, not because it's adulterated or unsafe",ban the import of coconut oil until the market price of copra increases,irrelevant,Pollachi MP seeks ban on import of coconut oil till copra rates increases,thehindu.com,2022-12-12,https://www.thehindu.com/news/cities/Coimbatore/pollachi-mp-seeks-ban-on-import-of-coconut-oil-till-copra-rates-increases/article66254981.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"increases K. Shanmuga Sundaram, MP, has urged the Centre to ban the import of coconut oil until the market price of copra increases. In a petition to the Secretary, Department of Farmers’ Welfare, Manoj Ahuja, the MP said the government’s move to levy",,,coconut oil,,market price,209
confirm_reject,irrelevant,1.0,"coconut oil is not itself adulterated or unsafe, but rather a product stored in the mill that was damaged by fire",As fire spread to coconut oil stored in tanks...,irrelevant,Fire at coconut oil mill under Kallamkunnu Service Co-operative Bank ,thehindu.com,2023-01-01,https://www.thehindu.com/news/national/kerala/fire-at-coconut-oil-mill-under-kallamkunnu-service-co-operative-bank/article66327438.ece,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,Fire at coconut oil mill under Kallamkunnu Service Co-operative Bank A fire that broke out at a coconut mill under the Kallamkunnu Service Co-operative Bank in,,,coconut oil,,,172
confirm_reject,irrelevant,1.0,"article discusses palm oil import ban for economic reasons, not adulteration or safety concerns",The Government banned the import of palm group of oils through Kerala ports in 2007 to protect coconut growers.,irrelevant,DGFT extends ban on palm oil imports through Kerala ports,thehindubusinessline.com,2023-01-03,https://www.thehindubusinessline.com/markets/commodities/dgft-extends-ban-on-palm-oil-imports-through-kerala-ports/article66332719.ece,adjacent_or_unclear,"LLM reading: article discusses palm oil import ban for economic reasons, not adulteration or safety concerns",The Government banned the import of palm group of oils through Kerala ports in 2007 to protect coconut growers.,irrelevant,"article discusses palm oil import ban for economic reasons, not adulteration or safety concerns",palm oil; coconut oil,banned,,276
confirm_reject,irrelevant,1.0,"article is about import ban and trade issues, not adulteration of palm oil",The decision will hit the revenue of many minor ports in the State,irrelevant,Trade bodies oppose extension of palm oil import ban through Kerala ports,thehindubusinessline.com,2023-01-04,https://www.thehindubusinessline.com/economy/agri-business/trade-bodies-oppose-extending-palm-oil-import-ban-in-kerala-ports/article66337873.ece,adulterated_product,"LLM reading: article is about import ban and trade issues, not adulteration of palm oil",The decision will hit the revenue of many minor ports in the State,irrelevant,"article is about import ban and trade issues, not adulteration of palm oil",palm oil; coconut oil,banned,,331
rescue_review,relevant,1.0,edible oil godown on fire,A massive fire broke out at a godown of edible oil,irrelevant,"Massive fire at edible oil godown in Howrah, 15 engines working to douse it ",newindianexpress.com,2023-10-14,http://www.newindianexpress.com/nation/2023/oct/14/massive-fire-at-edible-oil-godown-in-howrah-15-engines-working-to-douse-it-2623891.html,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Massive fire at edible oil godown in Howrah, 15 engines working to douse it HOWARAH: A massive fire broke out at a godown of edible oil in West Bengal's Howrah distri",,,edible oil,,,100
rescue_review,relevant,1.0,"palm oil is itself the adulterated food product, being demanded to be banned from import",stop the sale of palm oil in PDS shops,irrelevant,"Ban import of palm oil, demand Tiruppur ryots",newindianexpress.com,2024-03-18,https://www.newindianexpress.com/states/tamil-nadu/2024/Mar/18/ban-import-of-palm-oil-demand-tiruppur-ryots,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Ban import of palm oil, demand Tiruppur ryots TIRUPPUR: Hundreds of farmers held a rally near the Tiruppur district collectorate seeking the inclusion of coconut",,,palm oil; groundnut oil; coconut oil,,,165
confirm_reject,irrelevant,1.0,oil is merely an adulterant in another food (coconut) and not the main product being discussed,procure coconut oil and other crops through cooperative departments,irrelevant,Coconut farmers seek ban on palm oil import,newindianexpress.com,2024-04-11,https://www.newindianexpress.com/states/tamil-nadu/2024/Apr/11/coconut-farmers-seek-ban-on-palm-oil-import,adulterated_product,LLM reading: oil is merely an adulterant in another food (coconut) and not itself the adulterated product,procure coconut oil and other crops through cooperative departments,irrelevant,oil is merely an adulterant in another food (coconut) and not itself the adulterated product,palm oil; coconut oil,,,213
confirm_reject,irrelevant,1.0,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,Edible oil industry urges Centre not to extend export ban on de-oiled rice bran,thehindubusinessline.com,2024-05-26,https://www.thehindubusinessline.com/economy/agri-business/edible-oil-industry-urges-centre-not-to-extend-export-ban-on-de-oiled-rice-bran/article68217583.ece,adjacent_or_unclear,"LLM reading: article discusses export ban and industry data, but does not mention adulteration of edible oil itself",India is the world's second-largest consumer and leading vegetable oil importer,irrelevant,"article discusses export ban and industry data, but does not mention adulteration of edible oil itself",edible oil; vegetable oil,banned,,463
rescue_review,relevant,1.0,"palm oil is itself the adulterated, fake, spurious, unsafe, misbranded, seized, or failed-sample food product.","Indonesia, the world's top palm oil producer, announced plans to ban exports of the most widely used vegetable oil on Friday...",irrelevant, - BW Businessworld,businessworld.in,2024-05-29,https://businessworld.in/article/indonesia-bans-palm-oil-exports-as-global-food-inflation-spikes-426300,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"dia (SEA). ""This move is rather unfortunate and totally unexpected,"" he said. Alternative vegetable oil prices spiked in response to the measure which will take effect on April 28. Soybean oil, the second most used vegetable oil, rose 4.5 per cent to",,,edible oil; cooking oil; soybean oil; palm oil; sunflower oil; vegetable oil,,oil prices; edible oil prices; oil exports; inflation,814
confirm_reject,irrelevant,1.0,"article discusses palm oil import ban and its economic impact, but does not mention adulteration or safety issues with palm oil itself",The fluctuations and shocks in the international market is the reason behind the sudden drop in price of coconut and coconut oil,irrelevant,Exporters body urges Centre to lift palm oil import ban via Kerala ports,thehindubusinessline.com,2024-07-15,https://www.thehindubusinessline.com/economy/agri-business/exporters-body-urges-centre-to-lift-palm-oil-import-ban-via-kerala-ports/article68405694.ece,adulterated_product,"LLM reading: article discusses palm oil import ban and its economic impact, but does not mention adulteration or safety issues with palm oil itself",The fluctuations and shocks in the international market is the reason behind the sudden drop in price of coconut and coconut oil,irrelevant,"article discusses palm oil import ban and its economic impact, but does not mention adulteration or safety issues with palm oil itself",palm oil; coconut oil,banned,,345
confirm_reject,irrelevant,1.0,"The article discusses the impact of a palm oil import ban on Kerala ports, but does not mention any adulteration or safety issues with palm oil itself.",Kerala is estimated to consume over 2.5 lakh tonnes of palm oil per year,irrelevant,Kerala ports lose out as palm oil import ban completes 17 years,newindianexpress.com,2024-07-30,https://www.newindianexpress.com/states/kerala/2024/Jul/30/kerala-ports-lose-out-as-palm-oil-import-ban-completes-17-years-4,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"l in the Kerala market. “The import ban came when coconut farmers were struggling after the coconut oil prices declined to Rs 47/kg. Now it’s Rs 200/kg and Keralites, with increased purchasing power, now prioritise quality,” he says. Ali points out t",,,palm oil; coconut oil,,oil prices; oil price; oil imports,601
confirm_reject,irrelevant,1.0,"article is about edible oil industry's request to lift a ban on futures trading, not about adulteration or safety of edible oils themselves",The association particularly stressed the need to resume futures trading in internationally traded commodities like crude palm oil and crude soybean oil,irrelevant,Edible Oil Body SEA Urges Govt To Lift Ban On Commodity Futures Trading,ipanewspack.com,2024-11-26,https://ipanewspack.com/edible-oil-body-sea-urges-govt-to-lift-ban-on-commodity-futures-trading/#utm_source=rss&utm_medium=rss&utm_campaign=edible-oil-body-sea-urges-govt-to-lift-ban-on-commodity-futures-trading,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,Edible Oil Body SEA Urges Govt To Lift Ban On Commodity Futures Trading NEW DELHI: Edible oil industry SEA on Monday called on the government to lift a ban on futures trading in key agricultural,,,edible oil; soybean oil; palm oil,,commodity; futures; inflation,229
confirm_reject,irrelevant,1.0,edible oil prices/import/business story with no adulteration incident,"The government has cut the basic custom duty on crude palm oil, crude soyabean oil and crude sunflower oil by 10 per cent to bring down the prices of cooking oils",irrelevant,"Watch out for these stocks: Niva Bupa, Kotak Mahindra Bank, Ugro Capital, edible oil companies, IndiGo, Prestige Estates, IRB Infrastructure, IFB Agro, Thomas Cook, KRN Heat",thehindubusinessline.com,2025-06-02,https://www.thehindubusinessline.com/markets/watch-out-for-these-stocks-niva-bupa-kotak-mahindra-bank-ugro-capital-edible-oil-companies-indigo-prestige-estates-irb-infrastructure-ifb-agro-thomas-cook-krn-heat/article69646192.ece,adjacent_or_unclear,Edible-oil term appears without an adulteration/enforcement signal.,"Watch out for these stocks: Niva Bupa, Kotak Mahindra Bank, Ugro Capital, edible oil companies, IndiGo, Prestige Estates, IRB Infrastructure, IFB Agro, Thomas Cook, KRN Heat According to market buzz, True North entity, Fettl",,,edible oil; palm oil; sunflower oil,,,1044
confirm_reject,irrelevant,1.0,"coconut oil is an adulterant in banana chips, not the main product being discussed as adulterated or unsafe",Trade sources said what has happened is that manufacturers of chips have cut their purchases of coconut oil as its prices have soared.,irrelevant,Sales of chips hit in Kerala as Nendran banana turns cheap and coconut oil pricey,thehindubusinessline.com,2025-08-04,https://www.thehindubusinessline.com/economy/agri-business/sales-of-chips-hit-in-kerala-as-nendran-banana-turns-cheap-and-coconut-oil-pricey/article69892573.ece,adjacent_or_unclear,Business/price/import context with no adulteration or enforcement signal.,"turers to stock up ahead of Onam, catering to the seasonal boom in demand. However, soaring coconut oil prices are weighing heavily on the chips industry, neutralising the benefits of cheaper bananas. As a result, sales of both bananas and coconut oi",,,coconut oil,,oil prices; oil price,589
rescue_review,relevant,1.0,adulterated oil is mentioned as part of the seized items,"10,000 Kg Rotten Dates And Adulterated Oil Seized",irrelevant,"10,000 Kg Rotten Dates And Adulterated Oil Seized: What Kanpur’s Festival Crackdown Reveals",thelogicalindian.com,2026-02-26,https://thelogicalindian.com/10000-kg-rotten-dates-and-adulterated-oil-seized-what-kanpurs-festival-crackdown-reveals/,adulterated_product,LLM reading: article is blocked by Tripleplay and does not provide any text content,"10,000 Kg Rotten Dates And Adulterated Oil Seized: What Kanpur’s Festival Crackdown Reveals Attention! You have tried to access a site at http",irrelevant,article is blocked by Tripleplay and does not provide any text content,,adulterated; seized; crackdown,,48
