url,title,source,date,query_family,query_used,domain
https://www.newkerala.com/news/2022/6473.htm,5 post-party night skincare regimes,newkerala.com,2022-01-14,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",newkerala.com
https://www.forbesindia.com/article/lifes/mushrooms-on-track-to-become-the-superfood-of-2022/72903/1,Mushrooms On Track To Become The Superfood Of 2022,forbesindia.com,2022-01-12,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",forbesindia.com
https://www.missmalini.com/2022/01/12/5-body-scrubs-that-smell-delish-leave-your-skin-soft-af/,5 Body Scrubs That Smell Delish & Leave Your Skin Soft AF,missmalini.com,2022-01-12,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",missmalini.com
https://www.news18.com/news/buzz/mushrooms-will-be-superpowered-food-in-2022-heres-why-4643714.html,"Mushrooms Will be Superpowered Food in 2022, Here’s Why",news18.com,2022-01-11,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",news18.com
http://www.pinkvilla.com/fashion/beauty/hot-cloth-cleansing-fad-or-trust-worthy-step-ultra-clean-skin-984404,Hot Cloth Cleansing: A fad or a trust worthy step for ultra clean skin?,pinkvilla.com,2022-01-04,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",pinkvilla.com
https://indianexpress.com/article/lifestyle/food-wine/an-easy-recipe-for-a-last-minute-addition-to-your-christmas-table-7688076/,"Make ‘masala smashed potatoes’ for a fuss-free, delicious dinner tonight",indianexpress.com,2022-01-04,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",indianexpress.com
https://timesofindia.indiatimes.com/city/coimbatore/rs-puram-uzhavar-sandhai-to-sell-clean-and-fresh-produce/articleshow/88625755.cms,fssai: Rs Puram Uzhavar Sandhai To Sell Clean And Fresh Produce,indiatimes.com,2022-01-01,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
https://www.thehindu.com/news/national/kerala/kscdc-to-launch-coco-royal-coconut-oil/article38030514.ece,KSCDC to launch Coco Royal coconut oil,thehindu.com,2021-12-24,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://www.news18.com/news/lifestyle/weight-loss-check-out-these-5-high-protein-recipes-to-help-shed-kilos-4577732.html,Weight Loss: Check Out These 5 High Protein Recipes to Help Shed Kilos,news18.com,2021-12-22,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",news18.com
https://indianexpress.com/article/lifestyle/life-style/winter-season-skincare-ayurvedic-remedies-7667775/,"This winter, manage your skin woes with these Ayurvedic remedies",indianexpress.com,2021-12-13,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",indianexpress.com
https://www.thehindu.com/life-and-style/a-slice-of-an-organic-spice/article37801710.ece,Slice of an organic spice: The story behind Avadata Organics,thehindu.com,2021-12-02,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://www.thehindu.com/news/national/tamil-nadu/crackdown-on-eateries-in-tiruvannamalai-district/article36409637.ece,Crackdown on eateries in Tiruvannamalai district,thehindu.com,2021-09-12,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehindu.com
https://timesofindia.indiatimes.com/life-style/beauty/lookout-for-these-5-skin-allergies-during-the-monsoon-season/articleshow/85975812.cms,Lookout for these 5 skin allergies during the monsoon season,indiatimes.com,2021-09-06,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",timesofindia.indiatimes.com
http://www.pinkvilla.com/fashion/beauty/exclusive-lookout-these-5-skin-allergies-during-monsoon-season-880498,EXCLUSIVE: Lookout for these 5 skin allergies during the Monsoon season,pinkvilla.com,2021-09-01,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",pinkvilla.com
https://theshillongtimes.com/2021/08/25/centres-oil-palm-push-a-death-knell-for-meghalaya/,Centre’s oil palm push a death knell for Meghalaya,theshillongtimes.com,2021-08-25,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",theshillongtimes.com
https://indianexpress.com/article/lifestyle/food-wine/how-to-make-dinner-without-cooking-anything-7470550/,How to make dinner without cooking anything,indianexpress.com,2021-08-25,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",indianexpress.com
https://www.india.com/astrology/numerology-how-your-birth-date-can-identify-health-problems-in-advance-birth-date-health-issues-astrology-4908775/,Numerology: How Your Birth Date Can Identify Health Problems in Advance,india.com,2021-08-24,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",india.com
https://bengaluru.citizenmatters.in/journey-of-recyclable-waste-65853,The journey of your soft drink bottle from your recycle bin,citizenmatters.in,2021-08-24,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",bengaluru.citizenmatters.in
https://indianexpress.com/article/lifestyle/life-style/body-acne-ayurveda-home-remedies-tips-7448528/,Say goodbye to body acne with these Ayurvedic home remedies,indianexpress.com,2021-08-11,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",indianexpress.com
https://economictimes.indiatimes.com/small-biz/gst/idli-dosa-tax-18-gst-applicable-on-packaged-products-that-can-make-food-items-rules-aar/articleshow/85172094.cms,"Idli, dosa tax: 18% GST applicable on packaged products that can make food items, rules AAR",indiatimes.com,2021-08-09,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",economictimes.indiatimes.com
https://www.thehansindia.com/featured/womenia/premature-grey-hair-natural-remedies-to-fight-it-out-700217,Premature grey hair? Natural remedies to fight it out,thehansindia.com,2021-08-07,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",thehansindia.com
https://www.news18.com/news/lifestyle/8-benefits-of-camphor-you-never-knew-about-4054535.html,8 Benefits of Camphor You Never Knew About,news18.com,2021-08-06,boolean,"((""mustard oil"" OR ""palm oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""groundnut oil"" OR ""coconut oil"" OR ""rice bran oil"" OR ""cottonseed oil"" OR ""sesame oil"" OR ""olive oil"" OR ""rapeseed-mustard oil"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR ""reused oil"" OR ""recycled oil"" OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"" OR ""mixed with"") AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""rupiah per litre"" OR ""oil exports"" OR ""export ban"" OR futures OR derivative OR derivatives OR SEBI OR ""stock market"" OR ""domestic market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""million tonne"" OR ""sports drinks"" OR ""reused cooking oil"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",news18.com
https://food.ndtv.com/food-drinks/healthy-diet-tips-fssai-busts-7-most-common-myths-about-food-and-nutrition-2488023,Healthy Diet Tips: FSSAI Busts 7 Most Common Myths About Food And Nutrition,ndtv.com,2021-07-16,boolean,"((""edible oils"" OR ""cooking oils"") AND (adulterat* OR contaminat* OR misbrand* OR substandard OR spurious OR fake OR counterfeit OR rancid OR tainted OR unfit OR mislabel* OR ""unsafe oil"" OR ""unsafe cooking oil"" OR ""unsafe edible oil"") AND India AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",food.ndtv.com
https://www.business-standard.com/article/current-affairs/temples-gurudwaras-being-encouraged-to-go-for-fssai-certification-121071300764_1.html,"Temples, gurudwaras being encouraged to go for FSSAI certification",business-standard.com,2021-07-13,boolean,"((FSDA OR ""food safety department"") AND (""edible oil"" OR ""cooking oil"" OR ""mustard oil"" OR ""vegetable oil"" OR ""palm oil"" OR ""coconut oil"" OR ""groundnut oil"" OR ""soybean oil"" OR ""sunflower oil"" OR ""edible oils"" OR ""cooking oils"" OR oils) AND (FSSAI OR FDA OR FSDA OR ""food safety"" OR ""food safety officer"" OR raid* OR seiz* OR ""sample collected"" OR ""samples collected"" OR ""lab test"" OR ""quality test"" OR ""sample failed"" OR ""samples failed"" OR ""license suspended"" OR ""licence suspended"" OR crackdown) AND language:en) AND NOT (ghee OR vanaspati OR Indonesia OR ""Joko Widodo"" OR rupiah OR ""oil exports"" OR ""export ban"" OR futures OR derivatives OR SEBI OR ""stock market"" OR ""solvent extractors association"" OR ""million tonnes"" OR ""sports drinks"" OR biodiesel OR ""bio-diesel"" OR soda OR diesel OR heroin OR ""hidden in cooking oil cargo"")",business-standard.com
