keep,article_id,title,url,source,domain,date,status,query_family,query_id,query_used,metadata_label,metadata_score,review_priority,rule_reason,ghee_hits,signal_hits,llm_queue
,4176,"FDA seizes sweets, adulterated products worth ₹31 lakh from Borivali shop",https://www.hindustantimes.com/cities/mumbai-news/fda-seizes-sweets-adulterated-products-worth-31-lakh-from-borivali-shop-101729882714071.html,hindustantimes.com,hindustantimes.com,2024-10-26,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fda,1
,4177,Mumbai: Borivali Police Seizes Adulterated Sweets Worth ₹31 Lakh Ahead Of Diwali,https://www.freepressjournal.in/mumbai/mumbai-borivali-police-seizes-adulterated-sweets-worth-31-lakh-ahead-of-diwali,freepressjournal.in,freepressjournal.in,2024-10-26,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,4166,"Buying Diwali Sweets? Beware As Stale Paneer, Insect-Ridden Rasgullas Seized In Raids",https://www.news18.com/india/buying-diwali-sweets-beware-as-stale-paneer-insect-ridden-rasgullas-seized-in-raids-9100994.html,news18.com,news18.com,2024-10-27,failed,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,4158,Nashik: FDA Cracks Down on Adulterated Cooking Oil and Spices Ahead of Diwali,https://www.freepressjournal.in/pune/nashik-fda-cracks-down-on-adulterated-cooking-oil-and-spices-ahead-of-diwali,freepressjournal.in,freepressjournal.in,2024-11-01,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fda,1
,4138,FDA seizes adulterated food items worth ₹24 lakh during Diwali drive,https://www.hindustantimes.com/cities/pune-news/fda-seizes-adulterated-food-items-worth-24-lakh-during-diwali-drive-101731090366158.html,hindustantimes.com,hindustantimes.com,2024-11-08,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fda,1
,4144,Pune: FDA Seizes Adulterated Food Items Worth ₹24.07 Lakh,https://www.freepressjournal.in/pune/pune-fda-seizes-adulterated-food-items-worth-2407-lakh,freepressjournal.in,freepressjournal.in,2024-11-08,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; fda,1
,4118,Expired products worth ₹10 lakh seized from store during raid in Vijayawada,https://www.thehindu.com/news/national/andhra-pradesh/expired-products-worth-10-lakh-seized-from-store-during-raid-in-vijayawada/article68923425.ece,thehindu.com,thehindu.com,2024-11-28,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized; raid,1
,4114,Food Safety Alert: 72 Unsafe and 211 Substandard Products Identified in Telangana,https://timesofindia.indiatimes.com/city/hyderabad/food-safety-alert-72-unsafe-and-211-substandard-products-identified-in-telangana/articleshow/115819734.cms,indiatimes.com,timesofindia.indiatimes.com,2024-11-30,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,4072,Task Force cracks whip against adulterated milk product unit in RR,https://www.thehansindia.com/news/cities/hyderabad/task-force-cracks-whip-against-adulterated-milk-product-unit-in-rr-933701,thehansindia.com,thehansindia.com,2024-12-31,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,4067,Food Safety officers find hygiene violations at bakeries in Vijayawada,https://www.thehindu.com/news/national/andhra-pradesh/food-safety-officers-find-hygiene-violations-at-bakeries-in-vijayawada/article69089538.ece,thehindu.com,thehindu.com,2025-01-11,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2271,"ED raids nine places in Madhya Pradesh over export of adulterated milk products in India, 6 countries abroad",https://www.newdelhinews.net/news/274997747/ed-raids-nine-places-in-madhya-pradesh-over-export-of-adulterated-milk-products-in-india-6-countries-abroad,newdelhinews.net,newdelhinews.net,2025-01-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,2272,"ED raids nine places in Madhya Pradesh over export of adulterated milk products in India, 6 countries abroad",https://www.mumbainews.net/news/274997747/ed-raids-nine-places-in-madhya-pradesh-over-export-of-adulterated-milk-products-in-india-6-countries-abroad,mumbainews.net,mumbainews.net,2025-01-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,2274,ED raids 9 places in Madhya Pradesh linked to company exporting adulterated milk products in India and abroad,https://www.hindustantimes.com/india-news/ed-raids-9-places-in-madhya-pradesh-linked-to-company-exporting-adulterated-milk-products-in-india-and-abroad-101738135238214.html,hindustantimes.com,hindustantimes.com,2025-01-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,2269,"ED raids nine places in Madhya Pradesh over export of adulterated milk products in India, 6 countries abroad",https://www.indiasnews.net/news/274997747/ed-raids-nine-places-in-madhya-pradesh-over-export-of-adulterated-milk-products-in-india-6-countries-abroad,indiasnews.net,indiasnews.net,2025-01-30,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,2270,"ED raids nine places in Madhya Pradesh over export of adulterated milk products in India, 6 countries abroad",https://www.bombaynews.net/news/274997747/ed-raids-nine-places-in-madhya-pradesh-over-export-of-adulterated-milk-products-in-india-6-countries-abroad,bombaynews.net,bombaynews.net,2025-01-30,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,4052,Dead lizard found during raid at dairy unit near Hyderabad,https://www.siasat.com/dead-lizard-found-during-raid-at-dairy-unit-near-hyderabad-3174622/,siasat.com,siasat.com,2025-02-02,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,raid,1
,4050,Many Restaurants Violated Food Safety Rules: Task Force Officials,https://www.deccanchronicle.com/southern-states/telangana/many-restaurants-violated-food-safety-rules-task-force-officials-1858555,deccanchronicle.com,deccanchronicle.com,2025-02-03,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2265,25% of food samples tested in Raj in 2024 found adulterated,https://timesofindia.indiatimes.com/city/jaipur/25-of-food-samples-tested-in-raj-in-2024-found-adulterated/articleshow/117897659.cms,indiatimes.com,timesofindia.indiatimes.com,2025-02-04,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,4013,Food safety dept inspects milk distribution centres in Hyderabad,https://www.siasat.com/food-safety-dept-inspects-milk-distribution-centres-in-hyderabad-3179521/,siasat.com,siasat.com,2025-02-12,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,3998,India’s apex food regulator asks states and UTs to run anti-adulteration drive in the runup to Holi,https://www.livemint.com/news/india/india-fssai-food-regulator-states-uts-adulteration-holi-festival-11740912233603.html,livemint.com,livemint.com,2025-03-02,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,2205,"Are Your Masalas Adulterated? Do This Quick Test To Find Out If Your Turmeric, Coriander, Mawa, And Chilli Are Pure",https://www.news18.com/lifestyle/are-your-turmeric-coriander-mawa-and-chilli-adulterated-do-this-quick-test-to-find-out-ws-ab-9252452.html,news18.com,news18.com,2025-03-07,failed,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,3995,"Cockroaches, hygiene lapses found in Hyderabad restaurant during raids",https://www.indiatoday.in/cities/hyderabad/story/hyderabad-4-seasons-restaurant-raid-food-safety-hygiene-violations-2690857-2025-03-08?utm_source=rss,indiatoday.in,indiatoday.in,2025-03-08,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,raid; food safety,1
,3993,"In just four months, over 2,869 Bengalureans test food at FDA kiosks",https://www.newindianexpress.com/cities/bengaluru/2025/Mar/10/in-just-four-months-over-2869-bengalureans-test-food-at-fda-kiosks,newindianexpress.com,newindianexpress.com,2025-03-10,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2200,Over 500kg adulterated paneer seized by food safety and drug administration,https://timesofindia.indiatimes.com/city/patna/over-500kg-adulterated-paneer-seized-by-food-safety-and-drug-administration/articleshow/118985802.cms,indiatimes.com,timesofindia.indiatimes.com,2025-03-13,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated; seized; food safety,1
,3989,"Indore: Food Safety Department Conducts Holi Special Inspections, On-Spot Testing In Betma",https://www.freepressjournal.in/indore/indore-food-safety-department-conducts-holi-special-inspections-on-spot-testing-in-betma,freepressjournal.in,freepressjournal.in,2025-03-13,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2199,Action Against Adulteration In Indore: Food Safety Officers Take 700 kg Mawa Into Custody,https://www.freepressjournal.in/indore/action-against-adulteration-in-indore-food-safety-officers-take-700-kg-mawa-into-custody,freepressjournal.in,freepressjournal.in,2025-03-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2196,"Guwahati: 3,850 Bottles Of Cough Syrup Seized At ISBT, Three Arrested",https://www.sentinelassam.com/cities/guwahati-city/guwahati-3850-bottles-of-cough-syrup-seized-at-isbt-three-arrested,sentinelassam.com,sentinelassam.com,2025-03-23,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,2193,Maharashtra dairy industry seeks ban on ‘fake’ paneer,https://economictimes.indiatimes.com/industry/cons-products/food/maharashtra-dairy-industry-seeks-ban-on-fake-paneer/articleshow/119595536.cms,indiatimes.com,economictimes.indiatimes.com,2025-03-27,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2185,702 food samples revealed paneer as the most adulterated product,https://timesofindia.indiatimes.com/life-style/food-news/702-food-samples-revealed-paneer-as-the-most-adulterated-product/articleshow/120175050.cms,indiatimes.com,timesofindia.indiatimes.com,2025-04-11,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,3965,"Ludhiana: Majority of paneer, dahi samples found unsafe during raid",https://www.hindustantimes.com/cities/chandigarh-news/ludhiana-majority-of-paneer-dahi-samples-found-unsafe-during-raid-101744655429240.html,hindustantimes.com,hindustantimes.com,2025-04-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,raid,1
,3963,FDA intensifies food outlet inspections within Chinnaswamy Stadium; imposes penalties for hygiene violations,https://www.newindianexpress.com/cities/bengaluru/2025/Apr/20/fda-intensifies-food-outlet-inspections-within-chinnaswamy-stadium-imposes-penalties-for-hygiene-violations,newindianexpress.com,newindianexpress.com,2025-04-20,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2172,Gaurav Taneja AKA The Flying Beast Defends Gauri Khan In Fake Paneer Row: 'You Can’t Test Purity With Iodine',https://www.news18.com/movies/gaurav-taneja-aka-the-flying-beast-defends-gauri-khan-in-fake-paneer-row-you-cant-test-purity-with-iodine-ws-l-9310261.html,news18.com,news18.com,2025-04-23,failed,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2173,"Post Gauri Khan fake paneer controversy, YouTuber Gaurav Taneja posts a video claiming, '99 percent of fake paneer passes iodine testâ",https://timesofindia.indiatimes.com/entertainment/hindi/bollywood/news/post-gauri-khan-fake-paneer-controversy-youtuber-gaurav-taneja-posts-a-video-claiming-99-percent-of-fake-paneer-passes-iodine-test/articleshow/120552115.cms,indiatimes.com,timesofindia.indiatimes.com,2025-04-23,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2174,"After Gauri Khan fake paneer allegations, YouTuber Gaurav Taneja claims ‘99% fake paneer can pass iodine test’",https://indianexpress.com/article/entertainment/bollywood/after-gauri-khan-fake-paneer-allegations-youtuber-gaurav-taneja-reacts-9960669/,indianexpress.com,indianexpress.com,2025-04-23,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2171,"YouTuber Gaurav Taneja, aka Flying Beast, rejects iodine test as reliable method amid row over fake paneer in Gauri Khan’s restaurant",https://www.dnaindia.com/viral/report-youtuber-gaurav-taneja-aka-flying-beast-rejects-iodine-test-as-reliable-method-amid-row-over-fake-paneer-in-gauri-khan-s-restaurant-3147443,dnaindia.com,dnaindia.com,2025-04-24,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2169,YouTuber Gaurav Taneja's shocking claim about Gauri Khan's restaurant's fake paneer news,https://timesofindia.indiatimes.com/life-style/food-news/youtuber-gaurav-tanejas-shocking-claim-about-gauri-khans-restaurants-fake-paneer-news/articleshow/120614678.cms,indiatimes.com,timesofindia.indiatimes.com,2025-04-25,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,2170,"Amid iodine tests on paneer at Virat Kohli, Gauri Khan’s restaurants, YouTuber Gaurav Taneja shares inside look at how milk products are made",https://indianexpress.com/article/entertainment/bollywood/gaurav-taneja-flying-beast-dairy-farm-fake-paneer-can-pass-iodine-test-9964881/,indianexpress.com,indianexpress.com,2025-04-25,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fake,1
,3955,FDA finds excessive use of artificial colours in popular doughnut brand; flags it ‘unsafe for consumption’,https://www.newindianexpress.com/cities/bengaluru/2025/Apr/29/fda-finds-excessive-use-of-artificial-colours-in-popular-doughnut-brand-flags-it-unsafe-for-consumption,newindianexpress.com,newindianexpress.com,2025-04-29,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fda,1
,2166,Mustard oil adulterated with heart-unhealthy palm oil: 3 simple tests to find out,https://timesofindia.indiatimes.com/life-style/food-news/mustard-oil-adulterated-with-heart-unhealthy-palm-oil-3-simple-tests-to-find-out/photostory/120931401.cms,indiatimes.com,timesofindia.indiatimes.com,2025-05-06,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,adulterated,1
,3935,"Raid 2 box office collection day 7: Ajay Devgn, Riteish Deshmukh-starrer continues strong run, earns Rs 90 crore in first week",https://www.dnaindia.com/bollywood/report-raid-2-box-office-collection-day-7-ajay-devgn-riteish-deshmukh-starrer-film-continues-strong-run-earns-rs-90-crore-in-first-week-3150288,dnaindia.com,dnaindia.com,2025-05-07,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,raid,1
,2151,"UP: Barcode-Based Sample Testing, 'Food Safety Connect' App Launched To Curb Adulteration And Ensure Transparency",https://www.freepressjournal.in/india/up-barcode-based-sample-testing-food-safety-connect-app-launched-to-curb-adulteration-and-ensure-transparency,freepressjournal.in,freepressjournal.in,2025-05-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,3894,"Breaking down Raid 2 with Raj Kumar Gupta: Saurabh Shukla as narrator, VP Singh’s hat, and how Salim Khan suggested the ‘money shot’",https://indianexpress.com/article/entertainment/bollywood/breaking-down-raid-2-with-rajkumar-gupta-saurabh-shukla-as-narrator-vp-singhs-hat-and-how-salim-khan-suggested-the-money-shot-10004406/,indianexpress.com,indianexpress.com,2025-05-15,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,raid,1
,2149,Tirupati laddu row: Madras High Court sets aside suspension of FSSAI licence of Dindigul-based A.R. Dairy Food,https://www.thehindu.com/news/national/tamil-nadu/tirupati-laddu-row-madras-high-court-sets-aside-suspension-of-fssai-licence-of-dindigul-based-ar-dairy-food/article69582960.ece,thehindu.com,thehindu.com,2025-05-16,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,fssai,1
,3881,State FDCA seized 351 tonnes of suspicious food items in 2024-25,https://timesofindia.indiatimes.com/city/ahmedabad/state-fdca-seized-351-tonnes-of-suspicious-food-items-in-2024-25/articleshow/121682191.cms,indiatimes.com,timesofindia.indiatimes.com,2025-06-06,downloaded_ghee_fulltext,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
,3879,World Food Safety Day 2025: 5 Key Facts That Will Blow Your Mind,https://www.news18.com/lifestyle/world-food-safety-day-2025-key-facts-that-will-blow-your-mind-ws-el-9358221.html,news18.com,news18.com,2025-06-07,failed,boolean,boolean_ghee_products_enforcement,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND ((fssai OR fda OR ""food safety"") OR (raid OR seized)) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,food safety,1
,2130,450kg paneer seized in raid in Chandigarhâs Sector 26,https://timesofindia.indiatimes.com/city/chandigarh/450kg-paneer-seized-in-raid-in-chandigarhs-sector-26/articleshow/121786950.cms,indiatimes.com,timesofindia.indiatimes.com,2025-06-12,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized; raid,1
,2129,450 kg paneer seized in Chandigarh: 5 ways to check the purity of paneer,https://timesofindia.indiatimes.com/life-style/food-news/450-kg-paneer-seized-in-chandigarh-5-ways-to-check-the-purity-of-paneer/articleshow/121838080.cms,indiatimes.com,timesofindia.indiatimes.com,2025-06-14,downloaded_ghee_fulltext,boolean,boolean_ghee_products_adulterated_fake,"((ghee OR ""cow ghee"" OR ""desi ghee"" OR ""pure ghee"" OR ""loose ghee"") AND (adulterated OR fake) AND language:en)",manual_review,53,medium,ghee appears in query but not title/url; approved adulteration/enforcement signal in title/url,,seized,1
