snippet_id,source_id,source_file,source_type,chunk_index,subject,subject_type,subject_id,predicate,object,object_type,object_id,confidence,evidence_span
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,sugar,fkg:Food,,0.9,"adulterated essential commodities, including ... sugar"
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,milk,fkg:Food,,0.9,"adulterated essential commodities, including ... milk"
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,honey,fkg:Food,,0.9,"adulterated essential commodities, including ... honey"
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,spices,fkg:Food,,0.9,"adulterated essential commodities, including ... spices"
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,oils,fkg:Food,,0.9,"adulterated essential commodities, including ... oils"
oil-d7d94ce2bdb1f596_chunk_0001,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,1,Food Adulteration Incident in Hyderabad,fflo:IncidentFinding,,fflo:foundIn,ice creams,fkg:Food,,0.9,"adulterated essential commodities, including ... ice creams"
oil-d7d94ce2bdb1f596_chunk_0002,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,2,adulterated mangoes,fkg:Food,,fflo:hasAdulterant,chemicals,fflo:SyntheticAdulterant,,0.9,"selling adulterated mangoes, which were ripened using chemicals"
oil-d7d94ce2bdb1f596_chunk_0002,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,2,counterfeiting brand names,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.9,supplied to supermarkets and shops by counterfeiting the brand names
oil-d7d94ce2bdb1f596_chunk_0002,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,2,cotton ball test on watermelon,fflo:FieldTest,,fflo:producesIndicator,cotton ball turns red,fflo:DetectionIndicator,,0.95,cotton ball rubbed on the adulterated watermelon turns red
oil-d7d94ce2bdb1f596_chunk_0002,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,2,cotton ball test on watermelon,fflo:FieldTest,,fflo:producesIndicator,cotton ball does not change color,fflo:DetectionIndicator,,0.95,cotton ball rubbed on the unadulterated watermelon does not change color
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Green vegetable test,fflo:FieldTest,,fflo:producesIndicator,cotton piece turns green,fflo:DetectionIndicator,,0.95,"if the cotton piece turns green, the vegetable is adulterated"
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Green vegetable test,fflo:FieldTest,,fflo:requiresKit,cotton piece soaked in liquid paraffin,fflo:DetectionKit,,0.9,Take a cotton piece soaked in liquid paraffin
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Tea leaves test,fflo:FieldTest,,fflo:producesIndicator,blackish-brown streaks,fflo:DetectionIndicator,,0.95,filter paper with adulterated tea leaves will have blackish-brown streaks
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Tea leaves test,fflo:FieldTest,,fflo:requiresKit,filter paper,fflo:DetectionKit,,0.9,Tea leaves test - Take a filter paper
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Sweet potato test,fflo:FieldTest,,fflo:producesIndicator,cotton ball will change color,fflo:DetectionIndicator,,0.9,cotton ball rubbed on the adulterated sweet potato will change color
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Sweet potato test,fflo:FieldTest,,fflo:requiresKit,cotton ball soaked in water or vegetable oil,fflo:DetectionKit,,0.9,Take a cotton ball soaked in water or vegetable oil
oil-d7d94ce2bdb1f596_chunk_0003,oil-d7d94ce2bdb1f596,https://www.siasat.com/adulterated-food-items-flood-hyderabad-markets-herere-some-safety-tips-2998471/,news,3,Green peas test,fflo:FieldTest,,fflo:producesIndicator,water turns green,fflo:DetectionIndicator,,0.95,adulterated green peas will always turn the water a green color
oil-d7ec006e22e070de_chunk_0001,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,1,cooking oils,fkg:Food,,fflo:hasAdulterant,miscible oil,fflo:Adulterant,,0.85,check adulteration of miscible oil in cooking oils
oil-d7ec006e22e070de_chunk_0001,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,1,cooking oils,fkg:Food,,fflo:belongsToCategory,Oils,fflo:FoodCategory,,0.9,edible oils of different types being consumed
oil-d7ec006e22e070de_chunk_0001,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,1,Directive to Centre on lab expansion,fflo:RegulatoryAction,,fflo:issuedBy,Punjab & Haryana High Court,fflo:RegulatoryBody,,0.9,Punjab and Haryana high court (HC) has directed the Centre to apprise the court whether it has plans to open more laboratories
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,PIL alleging mustard oil adulteration,fflo:IncidentFinding,,fflo:foundIn,mustard oil,fkg:Food,,0.9,selling adulterated mustard oil
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,refined rice bran oil,fflo:NaturalAdulterant,,fflo:isSubstituteFor,mustard oil,fkg:Food,,0.9,selling 'refined rice bran oil' as 'mustard oil'
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,PIL alleging mustard oil adulteration,fflo:IncidentFinding,,fflo:inRegion,Punjab,fflo:GeographicRegion,,0.9,various firms in Punjab were selling adulterated mustard oil
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,PIL alleging mustard oil adulteration,fflo:IncidentFinding,,fflo:foundAtStep,Retail,fflo:SupplyChainStep,,0.8,"wholesale dealers, oil millers and wholesale traders"
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,selling refined rice bran oil as mustard oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.9,selling 'refined rice bran oil' as 'mustard oil'
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,selling refined rice bran oil as mustard oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.9,selling 'refined rice bran oil' as 'mustard oil'
oil-d7ec006e22e070de_chunk_0002,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,2,Analysis of mustard oil samples,fso:Analysis,,fso:isPerformedAt,"Regional Agmark Laboratory, Amritsar",fso:Laboratory,,0.85,"samples were sent for examination to the Regional Agmark Laboratory, Amritsar"
oil-d7ec006e22e070de_chunk_0003,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,3,test for other miscible oil,fso:Analysis,,fso:isPerformedAt,Central Agmark Laboratory,fso:Laboratory,,0.9,nearest laboratory where the test for other miscible oil can be conducted is the Central Agmark Laboratory
oil-d7ec006e22e070de_chunk_0003,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,3,test for other miscible oil,fso:Analysis,,fso:isPerformedAt,Central Agmark Laboratory,fso:Laboratory,,0.95,test for other miscible oil can be conducted is the Central Agmark Laboratory
oil-d7ec006e22e070de_chunk_0003,oil-d7ec006e22e070de,https://www.hindustantimes.com/cities/chandigarh-news/punjab-haryana-high-court-asks-centre-if-there-are-plans-to-open-more-labs-to-check-cooking-oil-adulteration-101734204296975.html,news,3,miscible oil,fflo:Adulterant,,fflo:detectedBy,test for other miscible oil,fflo:LaboratoryTest,,0.85,test for other miscible oil can be conducted
oil-d832f69ec2fddbc2_chunk_0002,oil-d832f69ec2fddbc2,https://timesofindia.indiatimes.com/city/chandigarh/fake-engine-oil-factory-busted-in-zirakpur-unit-sealed-owner-arrested/articleshow/126339446.cms,news,2,Recolouring old engine oil,fflo:AdulterationMethod,,fflo:hasIntentionality,Intentional,fflo:IntentionalityLevel,,0.85,Old engine oil was being recoloured and sold as branded lubricant
oil-d8d13cf18e1ef861_chunk_0001,oil-d8d13cf18e1ef861,https://www.livemint.com/news/india/edible-oil-prices-in-india-to-surge-as-indonesia-to-halt-palm-oil-exports-11650684747240.html,news,1,biscuits,fkg:Food,,fkg:hasIngredient,palm oil,fkg:Ingredient,,0.9,used in the manufacture of many products including biscuits
oil-d8d13cf18e1ef861_chunk_0001,oil-d8d13cf18e1ef861,https://www.livemint.com/news/india/edible-oil-prices-in-india-to-surge-as-indonesia-to-halt-palm-oil-exports-11650684747240.html,news,1,margarine,fkg:Food,,fkg:hasIngredient,palm oil,fkg:Ingredient,,0.9,used in the manufacture of many products including ... margarine
oil-d902d8170910e87f_chunk_0001,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,1,edible oil,fkg:Food,,fflo:hasAdulterationMethod,mislabelling of edible oil,fflo:AdulterationMethod,,0.85,"Mislabelling is common, as are outright lies about process and provenance"
oil-d902d8170910e87f_chunk_0001,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,1,mislabelling of edible oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.95,Mislabelling is common
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,olive oil,fkg:Food,,fflo:hasAdulterationMethod,mislabeling of extra virgin olive oil,fflo:AdulterationMethod,,0.9,"Much of the oil labelled as extra virgin oil is actually cheaper, inferior oil that is falsely branded."
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,mislabeling of extra virgin olive oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.95,falsely branded
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,olive oil,fkg:Food,,fflo:hasAdulterant,rapeseed oil,fflo:NaturalAdulterant,,0.85,mixed with cheaper oil (such as rapeseed)
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,olive oil,fkg:Food,,fflo:hasAdulterationMethod,substitution with cheaper oil,fflo:AdulterationMethod,,0.8,mixed with cheaper oil
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,substitution with cheaper oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.9,mixed with cheaper oil
oil-d902d8170910e87f_chunk_0002,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,2,olive oil,fkg:Food,,fflo:hasAdulterationMethod,importing and passing off as domestic,fflo:AdulterationMethod,,0.8,dodgy stuff imported from other countries
oil-d902d8170910e87f_chunk_0003,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,3,olive oil,fkg:Food,,fflo:hasAdulterationMethod,chemical extraction from olive stones,fflo:AdulterationMethod,,0.85,often chemically extracted from the stones of the olive
oil-d902d8170910e87f_chunk_0003,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,3,bogus oil,fflo:Adulterant,,fflo:isSubstituteFor,Italian olive oil,fkg:Food,,0.9,"bogus oil, mostly from other countries, was being passed off as Italian olive oil"
oil-d902d8170910e87f_chunk_0003,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,3,Passing off bogus oil as Italian olive oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.9,"bogus oil, mostly from other countries, was being passed off as Italian olive oil"
oil-d902d8170910e87f_chunk_0003,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,3,Passing off foreign oil as Italian olive oil,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.85,"bogus oil, mostly from other countries, was being passed off as Italian olive oil"
oil-d902d8170910e87f_chunk_0003,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,3,Passing off foreign oil as Italian olive oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.85,"bogus oil, mostly from other countries, was being passed off as Italian olive oil"
oil-d902d8170910e87f_chunk_0004,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,4,JaiPure,fkg:Food,,fflo:compliesWith,organic standard,fflo:FoodStandard,,0.75,JaiPure organic oils
oil-d902d8170910e87f_chunk_0004,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,4,mustard oil,fkg:Food,,fflo:hasAdulterationMethod,substitution at oil press,fflo:AdulterationMethod,,0.85,"handed an inferior, cheap oil and be told that it is the oil that was extracted from your seeds"
oil-d902d8170910e87f_chunk_0004,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,4,substitution at oil press,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.9,"handed an inferior, cheap oil and be told that it is the oil that was extracted from your seeds"
oil-d902d8170910e87f_chunk_0004,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,4,substitution at oil press,fflo:AdulterationMethod,,fflo:hasIntentionality,Intentional,fflo:IntentionalityLevel,,0.9,straightforward cheating that has always characterised the business
oil-d902d8170910e87f_chunk_0005,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,5,sunflower oil,fkg:Food,,fflo:hasAdulterant,cheaper oil,fflo:NaturalAdulterant,,0.85,manufacturers could massively dilute the sunflower oil with cheaper oil
oil-d902d8170910e87f_chunk_0005,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,5,dilution of sunflower oil,fflo:AdulterationMethod,,fflo:hasFraudType,Dilution,fflo:FraudType,,0.9,manufacturers could massively dilute the sunflower oil
oil-d902d8170910e87f_chunk_0005,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,5,cooking oils,fkg:Food,,fflo:belongsToCategory,Ultra Processed Food,fflo:FoodCategory,,0.95,ICMR which has classified cooking oils as UPFs
oil-d902d8170910e87f_chunk_0005,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,5,UPF classification for cooking oils,fflo:FoodStandard,,lkif:created_by,Indian Council for Medical Research,fflo:RegulatoryBody,,0.85,position of the Indian Council for Medical Research (ICMR) which has classified cooking oils as UPFs
oil-d902d8170910e87f_chunk_0006,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,6,organic oil,fkg:Food,,fflo:hasAdulterationMethod,mixing with non-organic oil,fflo:AdulterationMethod,,0.85,cold-processed organic oil is frequently mixed with oils from non-organic seeds
oil-d902d8170910e87f_chunk_0006,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,6,mixing with non-organic oil,fflo:AdulterationMethod,,fflo:hasFraudType,Substitution,fflo:FraudType,,0.75,mixed with oils from non-organic seeds that have not been cold-processed
oil-d902d8170910e87f_chunk_0007,oil-d902d8170910e87f,https://www.hindustantimes.com/lifestyle/brunch/rude-food-by-vir-sanghvi-slipping-through-our-fingers-101718300669252.html,news,7,damage to health,fflo:HealthEffect,,fflo:affectsPopulation,children,fflo:VulnerablePopulation,,0.9,damage their own well-being and the health of their children
oil-daad2842239f314a_chunk_0002,oil-daad2842239f314a,https://www.dnaindia.com/india/report-edible-oil-prices-may-hike-in-india-as-indonesia-bans-export-of-palm-oil-2948066,news,2,agri-cess reduction,fflo:RegulatoryAction,,fflo:issuedBy,government of India,fflo:RegulatoryBody,,0.9,government had reduced the agri-cess for Crude Palm Oil
oil-daad2842239f314a_chunk_0002,oil-daad2842239f314a,https://www.dnaindia.com/india/report-edible-oil-prices-may-hike-in-india-as-indonesia-bans-export-of-palm-oil-2948066,news,2,Suresh Nagpal,fflo:FoodBusinessOperator,,prov:wasAssociatedWith,Central Organisation for Oil Industry & Trade,fflo:FoodBusinessOperator,,0.9,"Suresh Nagpal, chairperson of the Central Organisation for Oil Industry & Trade"
oil-daf4ca29b4849989_chunk_0001,oil-daf4ca29b4849989,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms,news,1,FSW test finding,fflo:FieldDetected,,fflo:foundAtStep,Storage,fflo:Storage,,0.85,FSW test found the samples suspicious
oil-daf4ca29b4849989_chunk_0001,oil-daf4ca29b4849989,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms,news,1,Food Safety on Wheels test,fflo:FieldTest,,fflo:producesIndicator,suspicious samples,fflo:DetectionIndicator,,0.9,FSW test found the samples suspicious
oil-daf4ca29b4849989_chunk_0001,oil-daf4ca29b4849989,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms,news,1,mawa,fkg:Food,,fflo:hasAdulterant,substandard materials,fflo:Adulterant,,0.8,mawa made from substandard materials
oil-daf4ca29b4849989_chunk_0002,oil-daf4ca29b4849989,https://timesofindia.indiatimes.com/city/kanpur/adulterated-edible-oil-worth-rs53l-seized-in-kanpur-raid/articleshow/124465364.cms,news,2,on-the-spot food testing,fflo:FieldTest,,fflo:requiresKit,DOM machine,fflo:DetectionKit,,0.85,deployed a mobile testing lab (FSW) and DOM machine to conduct on-the-spot food testing
oil-db8c8859e2f462ab_chunk_0002,oil-db8c8859e2f462ab,https://indianexpress.com/article/cities/pune/edible-oil-industry-readies-for-tough-time-over-indonesian-ban-on-exports-7892515/,news,2,palm oil,fkg:Food,,fflo:belongsToCategory,Edible Oil,fflo:FoodCategory,,0.95,"Of the 120-130 lakh tonnes of edible oil imports in the country, palm oil constitutes 60 per cent of the basket"
oil-db8c8859e2f462ab_chunk_0003,oil-db8c8859e2f462ab,https://indianexpress.com/article/cities/pune/edible-oil-industry-readies-for-tough-time-over-indonesian-ban-on-exports-7892515/,news,3,palm oil,fkg:Food,,fflo:inputTo,biodiesel manufacturing,fflo:TransformationEvent,,0.8,rising demand for palm oil for the manufacturing of biodiesel
oil-dbc8c7a43b8925ba_chunk_0001,oil-dbc8c7a43b8925ba,https://www.freepressjournal.in/indore/madhya-pradesh-pulse-mills-hotels-and-grocery-shops-inspected-samples-collected-for-testing,news,1,chilli powder,fkg:Food,,fflo:foundAt,Nehru grocery,fflo:Retail,,0.85,"10 packets of chilli powder, found at Nehru grocery"
oil-dbc8c7a43b8925ba_chunk_0002,oil-dbc8c7a43b8925ba,https://www.freepressjournal.in/indore/madhya-pradesh-pulse-mills-hotels-and-grocery-shops-inspected-samples-collected-for-testing,news,2,Analysis of food samples,fso:Analysis,,fso:isPerformedAt,"State Food Testing Laboratory, Bhopal",fso:Laboratory,,0.9,"All the samples taken for testing have been sent to the food analyst, State Food Testing Laboratory, Bhopal."
oil-dbc8c7a43b8925ba_chunk_0002,oil-dbc8c7a43b8925ba,https://www.freepressjournal.in/indore/madhya-pradesh-pulse-mills-hotels-and-grocery-shops-inspected-samples-collected-for-testing,news,2,"Testing of pulses, cooking oil, and ground spices",fso:Analysis,,fso:isPerformedAt,Food Testing Laboratory,fso:Laboratory,,0.9,"Fifty one samples of pulses, cooking oil, and ground spices were tested at Food Testing Laboratory."
oil-dbc8c7a43b8925ba_chunk_0002,oil-dbc8c7a43b8925ba,https://www.freepressjournal.in/indore/madhya-pradesh-pulse-mills-hotels-and-grocery-shops-inspected-samples-collected-for-testing,news,2,cooking oil,fkg:Food,,fflo:hasAdulterant,high TPM,fflo:ContaminantAdulterant,,0.85,The TPM value of cooking oil used in 02 hotels was found to be more than the standard level.
oil-dbc8c7a43b8925ba_chunk_0002,oil-dbc8c7a43b8925ba,https://www.freepressjournal.in/indore/madhya-pradesh-pulse-mills-hotels-and-grocery-shops-inspected-samples-collected-for-testing,news,2,high TPM,fflo:ContaminantAdulterant,,fflo:foundAt,Retail,fflo:SupplyChainStep,,0.8,The TPM value of cooking oil used in 02 hotels was found to be more than the standard level.
oil-dc0f3e7d98c4f1b5_chunk_0001,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,1,suspected palm oil,fflo:Adulterant,,fflo:foundAt,Karedi GIDC industrial estate,fflo:SupplyChainStep,,0.9,suspected palm oil that was brought to the unit
oil-dc0f3e7d98c4f1b5_chunk_0001,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,1,spurious cooking oil,fflo:Adulterant,,fflo:isSubstituteFor,cooking oil,fkg:Food,,0.8,suspected spurious cooking oil
oil-dc0f3e7d98c4f1b5_chunk_0001,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,1,Spurious Cooking Oil Labeling Method,fflo:AdulterationMethod,,fflo:hasFraudType,Mislabeling,fflo:FraudType,,0.85,found stickers of 17 various different brands at the spot
oil-dc0f3e7d98c4f1b5_chunk_0001,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,1,suspected palm oil,fflo:Adulterant,,fflo:foundAt,Processing,fflo:SupplyChainStep,,0.85,seized of suspected spurious cooking oil from a unit
oil-dc0f3e7d98c4f1b5_chunk_0002,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,2,AdulterationAct at Karedi GIDC unit,fflo:AdulterationAct,,prov:wasAssociatedWith,Murtua Zabuawala,fflo:FoodBusinessOperator,,0.85,"One person, Murtua Zabuawala, was detained from the unit."
oil-dc0f3e7d98c4f1b5_chunk_0002,oil-dc0f3e7d98c4f1b5,https://timesofindia.indiatimes.com/city/vadodara/dahod-police-bust-major-spurious-cooking-oil-racket-seize-goods-worth-over-rs-15-lakhs/articleshow/116183542.cms,news,2,palm oil,fflo:Adulterant,,fflo:isSubstituteFor,cooking oil,fkg:Food,,0.8,Police suspect palm oil or adulterated oil was being sold under the name of various cooking oil brands.
